transaction_id,amount,payment_method,failure_reason,bank,hour_of_day,day_of_week,is_weekend,prev_retry_attempts,customer_success_rate_history,retry_success
txn_006817,391.41,Credit Card,risk_flagged,IDFC,3,5,1,1,0.484,1
txn_006818,1443.41,Netbanking,insufficient_funds,SBI,10,2,0,1,0.953,0
txn_006819,360.66,Netbanking,insufficient_funds,Kotak,2,3,0,1,0.683,0
txn_006820,694.48,Debit Card,wrong_otp,Yes Bank,12,0,0,0,0.403,1
txn_006821,169.49,UPI,insufficient_funds,Axis,20,4,0,2,0.715,0
txn_006822,1309.22,UPI,insufficient_funds,ICICI,22,0,0,1,0.308,0
txn_006823,5117.26,UPI,insufficient_funds,IDFC,5,0,0,0,0.885,1
txn_006824,309.64,UPI,network_timeout,SBI,22,1,0,0,0.656,1
txn_006825,762.38,Debit Card,risk_flagged,ICICI,20,4,0,1,0.843,0
txn_006826,865.25,UPI,network_timeout,IDFC,7,6,1,0,0.756,1
txn_006827,718.94,UPI,card_declined,Axis,15,2,0,1,0.947,0
txn_006828,1425.72,UPI,card_declined,Kotak,7,4,0,0,0.858,1
txn_006829,643.51,Credit Card,bank_server_down,Yes Bank,18,2,0,0,0.595,1
txn_006830,2873.33,Debit Card,insufficient_funds,Yes Bank,14,3,0,1,0.658,1
txn_006831,660.58,UPI,network_timeout,SBI,2,5,1,0,0.775,1
txn_006832,699.05,UPI,expired_card,IDFC,13,4,0,1,0.546,0
txn_006833,334.23,Debit Card,network_timeout,HDFC,15,1,0,2,0.639,0
txn_006834,3458.55,Netbanking,bank_server_down,IDFC,11,4,0,0,0.957,0
txn_006835,516.45,Debit Card,network_timeout,IDFC,22,0,0,0,0.692,1
txn_006836,2268.4,UPI,bank_server_down,Axis,6,5,1,1,0.764,1
txn_006837,1807.02,UPI,network_timeout,Yes Bank,0,1,0,0,0.681,1
txn_006838,390.74,Credit Card,bank_server_down,HDFC,10,2,0,0,0.702,1
txn_006839,3703.64,Credit Card,risk_flagged,Axis,12,1,0,1,0.737,0
txn_006840,270.55,Credit Card,insufficient_funds,IDFC,3,6,1,1,0.364,1
txn_006841,79.37,Credit Card,expired_card,ICICI,7,6,1,1,0.848,0
txn_006842,442.1,Wallet,insufficient_funds,HDFC,23,5,1,0,0.655,0
txn_006843,136.98,UPI,network_timeout,IDFC,16,4,0,0,0.834,1
txn_006844,165.03,UPI,risk_flagged,IDFC,23,0,0,1,0.569,0
txn_006845,518.95,Credit Card,expired_card,HDFC,22,0,0,2,0.765,0
txn_006846,410.6,Debit Card,insufficient_funds,Yes Bank,23,0,0,2,0.348,0
txn_006847,386.78,UPI,wrong_otp,Axis,11,3,0,0,0.81,0
txn_006848,2185.02,Netbanking,wrong_otp,SBI,11,0,0,0,0.692,0
txn_006849,700.1,UPI,card_declined,HDFC,16,1,0,2,0.868,0
txn_006850,1869.14,Credit Card,bank_server_down,IDFC,9,3,0,1,0.516,1
txn_006851,366.09,UPI,expired_card,ICICI,6,3,0,0,0.818,0
txn_006852,550.34,Credit Card,bank_server_down,Yes Bank,13,4,0,0,0.809,0
txn_006853,1374.4,UPI,insufficient_funds,ICICI,20,3,0,1,0.573,0
txn_006854,1382.45,Debit Card,card_declined,Kotak,23,3,0,2,0.662,1
txn_006855,224.01,UPI,wrong_otp,Axis,7,2,0,0,0.686,0
txn_006856,1437.62,Netbanking,bank_server_down,ICICI,22,3,0,0,0.733,1
txn_006857,390.75,Credit Card,network_timeout,Kotak,8,1,0,0,0.743,0
txn_006858,576.91,UPI,bank_server_down,Axis,4,6,1,0,0.889,0
txn_006859,2602.39,Credit Card,insufficient_funds,HDFC,11,2,0,0,0.423,0
txn_006860,315.03,UPI,insufficient_funds,HDFC,9,2,0,1,0.516,0
txn_006861,927.54,UPI,insufficient_funds,HDFC,20,6,1,0,0.731,0
txn_006862,522.29,UPI,insufficient_funds,HDFC,22,4,0,1,0.916,0
txn_006863,858.93,Credit Card,bank_server_down,Yes Bank,7,0,0,0,0.802,1
txn_006864,1096.66,UPI,network_timeout,Yes Bank,0,5,1,1,0.559,1
txn_006865,72.42,Debit Card,insufficient_funds,Yes Bank,2,5,1,0,0.918,0
txn_006866,5660.65,UPI,insufficient_funds,ICICI,0,2,0,0,0.875,0
txn_006867,1729.85,UPI,bank_server_down,Yes Bank,20,2,0,0,0.603,0
txn_006868,1564.39,UPI,network_timeout,Yes Bank,12,2,0,0,0.934,0
txn_006869,451.27,UPI,risk_flagged,Axis,20,6,1,1,0.75,0
txn_006870,7730.08,Debit Card,insufficient_funds,IDFC,13,4,0,0,0.893,1
txn_006871,473.77,UPI,card_declined,IDFC,4,1,0,0,0.842,0
txn_006872,415.85,UPI,network_timeout,Kotak,11,6,1,3,0.803,0
txn_006873,386.54,Credit Card,risk_flagged,HDFC,3,5,1,1,0.546,0
txn_006874,4033.09,Credit Card,card_declined,Kotak,20,6,1,0,0.431,1
txn_006875,356.99,Credit Card,risk_flagged,IDFC,7,3,0,2,0.403,0
txn_006876,1997.8,UPI,insufficient_funds,Kotak,15,6,1,2,0.424,0
txn_006877,820.92,Credit Card,wrong_otp,HDFC,18,4,0,0,0.833,1
txn_006878,802.76,Debit Card,bank_server_down,Yes Bank,21,2,0,0,0.972,0
txn_006879,4595.86,Credit Card,expired_card,Yes Bank,2,3,0,0,0.687,0
txn_006880,225.5,Debit Card,risk_flagged,IDFC,4,4,0,2,0.668,0
txn_006881,2120.46,Credit Card,card_declined,IDFC,15,3,0,1,0.71,0
txn_006882,363.23,Credit Card,wrong_otp,Kotak,6,6,1,0,0.549,1
txn_006883,2419.48,UPI,wrong_otp,Yes Bank,6,6,1,1,0.284,0
txn_006884,182.1,UPI,wrong_otp,IDFC,11,6,1,1,0.664,1
txn_006885,704.49,UPI,card_declined,Yes Bank,10,0,0,0,0.654,1
txn_006886,1659.04,Credit Card,bank_server_down,ICICI,15,6,1,0,0.932,1
txn_006887,1335.95,Debit Card,insufficient_funds,ICICI,3,6,1,0,0.825,0
txn_006888,872.8,Credit Card,insufficient_funds,IDFC,11,1,0,1,0.784,0
txn_006889,46.78,UPI,bank_server_down,Yes Bank,1,3,0,0,0.794,0
txn_006890,1024.24,UPI,bank_server_down,HDFC,6,1,0,1,0.804,1
txn_006891,390.33,UPI,network_timeout,ICICI,3,0,0,0,0.763,1
txn_006892,2217.64,Netbanking,card_declined,ICICI,0,5,1,1,0.873,0
txn_006893,5164.73,UPI,network_timeout,Yes Bank,20,1,0,2,0.766,1
txn_006894,1326.72,UPI,insufficient_funds,Yes Bank,20,4,0,1,0.858,0
txn_006895,5062.29,UPI,risk_flagged,SBI,5,3,0,1,0.634,0
txn_006896,992.92,UPI,insufficient_funds,Yes Bank,17,1,0,0,0.736,0
txn_006897,1094.91,UPI,network_timeout,Axis,3,3,0,1,0.781,0
txn_006898,816.22,UPI,insufficient_funds,Axis,3,3,0,2,0.83,1
txn_006899,447.89,UPI,network_timeout,Yes Bank,22,0,0,0,0.483,1
txn_006900,126.37,Debit Card,card_declined,Kotak,8,3,0,1,0.954,0
txn_006901,1378.47,UPI,card_declined,Yes Bank,16,0,0,1,0.626,1
txn_006902,2610.85,Credit Card,insufficient_funds,IDFC,14,1,0,0,0.568,0
txn_006903,859.51,Debit Card,card_declined,HDFC,14,5,1,0,0.682,0
txn_006904,237.43,UPI,wrong_otp,ICICI,8,5,1,0,0.801,1
txn_006905,256.4,Wallet,bank_server_down,HDFC,3,5,1,1,0.578,1
txn_006906,239.94,UPI,network_timeout,HDFC,23,5,1,0,0.581,1
txn_006907,1489.82,UPI,expired_card,SBI,19,1,0,1,0.625,0
txn_006908,2660.72,UPI,card_declined,Axis,5,4,0,0,0.763,1
txn_006909,394.78,UPI,card_declined,HDFC,9,3,0,0,0.934,1
txn_006910,366.18,UPI,card_declined,ICICI,23,2,0,2,0.505,0
txn_006911,392.27,Debit Card,insufficient_funds,SBI,23,4,0,0,0.765,0
txn_006912,395.74,Debit Card,insufficient_funds,IDFC,10,3,0,0,0.836,0
txn_006913,1689.92,Wallet,insufficient_funds,Axis,15,1,0,0,0.853,0
txn_006914,138.01,Wallet,bank_server_down,Axis,0,5,1,2,0.735,1
txn_006915,485.71,UPI,wrong_otp,HDFC,17,1,0,2,0.078,0
txn_006916,2723.38,Wallet,network_timeout,SBI,19,4,0,1,0.435,1
txn_006917,879.9,Credit Card,card_declined,Kotak,3,4,0,1,0.787,1
txn_006918,292.77,Wallet,bank_server_down,Kotak,21,0,0,2,0.65,1
txn_006919,1618.57,Credit Card,risk_flagged,HDFC,9,3,0,1,0.698,0
txn_006920,1268.19,Debit Card,network_timeout,SBI,15,2,0,0,0.812,0
txn_006921,40.51,Netbanking,insufficient_funds,IDFC,7,6,1,0,0.688,0
txn_006922,1697.97,UPI,insufficient_funds,ICICI,9,0,0,0,0.388,0
txn_006923,341.84,UPI,risk_flagged,ICICI,22,1,0,0,0.415,1
txn_006924,332.27,UPI,network_timeout,IDFC,13,4,0,0,0.884,1
txn_006925,1279.37,Credit Card,card_declined,ICICI,7,5,1,4,0.76,1
txn_006926,4103.28,Debit Card,insufficient_funds,Kotak,11,2,0,0,0.992,1
txn_006927,2210.44,Debit Card,network_timeout,Kotak,0,5,1,0,0.865,1
txn_006928,11584.28,Netbanking,insufficient_funds,SBI,21,4,0,1,0.816,0
txn_006929,388.85,Credit Card,insufficient_funds,HDFC,14,3,0,1,0.773,0
txn_006930,297.72,Debit Card,insufficient_funds,HDFC,6,5,1,0,0.981,0
txn_006931,2651.62,Wallet,bank_server_down,ICICI,5,2,0,0,0.887,1
txn_006932,2435.03,Debit Card,network_timeout,HDFC,14,5,1,0,0.761,1
txn_006933,457.18,UPI,card_declined,Kotak,6,5,1,2,0.65,1
txn_006934,211.12,UPI,network_timeout,HDFC,5,2,0,1,0.965,1
txn_006935,80.85,UPI,card_declined,IDFC,22,4,0,0,0.75,1
txn_006936,258.68,Credit Card,network_timeout,Axis,13,3,0,1,0.851,1
txn_006937,297.02,Credit Card,risk_flagged,ICICI,1,1,0,3,0.956,0
txn_006938,139.51,Debit Card,network_timeout,Axis,2,4,0,2,0.425,0
txn_006939,1928.1,Credit Card,card_declined,Axis,4,4,0,0,0.774,0
txn_006940,4077.67,UPI,insufficient_funds,ICICI,0,6,1,1,0.702,0
txn_006941,1017.46,UPI,insufficient_funds,Kotak,21,0,0,1,0.819,1
txn_006942,170.25,UPI,network_timeout,Kotak,13,1,0,0,0.376,1
txn_006943,366.22,Wallet,network_timeout,Yes Bank,5,2,0,1,0.852,1
txn_006944,491.2,UPI,bank_server_down,Axis,4,0,0,0,0.714,0
txn_006945,399.92,UPI,insufficient_funds,HDFC,23,1,0,0,0.558,0
txn_006946,512.17,UPI,wrong_otp,SBI,3,0,0,0,0.726,0
txn_006947,1221.78,Credit Card,insufficient_funds,SBI,6,2,0,0,0.516,0
txn_006948,466.12,UPI,card_declined,ICICI,21,1,0,1,0.53,1
txn_006949,448.79,Credit Card,risk_flagged,SBI,14,4,0,0,0.713,0
txn_006950,263.27,Debit Card,card_declined,HDFC,23,4,0,1,0.73,0
txn_006951,6287.38,UPI,network_timeout,Yes Bank,2,6,1,0,0.959,0
txn_006952,316.5,Credit Card,network_timeout,ICICI,10,5,1,0,0.46,0
txn_006953,203.05,UPI,bank_server_down,Axis,1,5,1,1,0.597,1
txn_006954,1574.9,Credit Card,risk_flagged,ICICI,22,3,0,1,0.513,0
txn_006955,343.3,Netbanking,insufficient_funds,Yes Bank,11,6,1,1,0.397,1
txn_006956,1201.16,Netbanking,network_timeout,IDFC,2,5,1,2,0.648,1
txn_006957,2410.92,UPI,network_timeout,ICICI,13,0,0,1,0.616,1
txn_006958,760.97,Debit Card,card_declined,HDFC,20,6,1,2,0.779,1
txn_006959,1468.36,Debit Card,wrong_otp,ICICI,2,2,0,0,0.924,0
txn_006960,648.88,Credit Card,wrong_otp,ICICI,14,0,0,1,0.626,0
txn_006961,367.48,Debit Card,network_timeout,ICICI,6,5,1,0,0.972,0
txn_006962,537.36,Debit Card,insufficient_funds,Kotak,11,5,1,0,0.773,0
txn_006963,482.91,UPI,network_timeout,SBI,10,5,1,0,0.51,0
txn_006964,846.52,UPI,card_declined,Yes Bank,10,2,0,2,0.591,0
txn_006965,5162.27,UPI,network_timeout,HDFC,4,3,0,2,0.781,0
txn_006966,950.12,Netbanking,expired_card,IDFC,9,3,0,0,0.763,0
txn_006967,390.59,Debit Card,insufficient_funds,HDFC,0,2,0,0,0.836,1
txn_006968,184.26,UPI,expired_card,Kotak,2,1,0,1,0.736,0
txn_006969,401.16,UPI,insufficient_funds,Kotak,19,6,1,1,0.254,1
txn_006970,1225.16,UPI,expired_card,Axis,4,4,0,0,0.794,0
txn_006971,2041.49,UPI,insufficient_funds,Kotak,21,2,0,1,0.899,1
txn_006972,257.08,Debit Card,network_timeout,SBI,23,4,0,0,0.916,1
txn_006973,877.4,Debit Card,network_timeout,HDFC,10,5,1,0,0.644,1
txn_006974,851.38,UPI,card_declined,SBI,17,2,0,2,0.56,1
txn_006975,585.53,Netbanking,network_timeout,HDFC,4,1,0,0,0.886,0
txn_006976,200.07,Debit Card,insufficient_funds,HDFC,14,3,0,0,0.848,0
txn_006977,343.8,UPI,bank_server_down,IDFC,19,1,0,2,0.544,1
txn_006978,917.52,UPI,bank_server_down,Axis,18,1,0,0,0.887,0
txn_006979,345.67,Credit Card,bank_server_down,IDFC,23,6,1,0,0.654,1
txn_006980,1922.47,Debit Card,wrong_otp,Yes Bank,3,1,0,0,0.736,0
txn_006981,84.99,UPI,card_declined,Axis,7,3,0,2,0.488,0
txn_006982,957.15,UPI,bank_server_down,SBI,20,2,0,0,0.685,1
txn_006983,432.95,Credit Card,bank_server_down,IDFC,11,3,0,0,0.812,1
txn_006984,1088.32,Credit Card,insufficient_funds,SBI,5,2,0,0,0.831,1
txn_006985,194.41,Netbanking,expired_card,Axis,23,4,0,1,0.893,0
txn_006986,685.16,UPI,card_declined,ICICI,8,0,0,1,0.863,1
txn_006987,565.8,Credit Card,bank_server_down,SBI,3,6,1,1,0.666,1
txn_006988,281.92,UPI,bank_server_down,Yes Bank,0,1,0,1,0.804,1
txn_006989,287.13,Debit Card,bank_server_down,ICICI,3,6,1,3,0.702,0
txn_006990,2840.9,UPI,expired_card,Kotak,6,4,0,1,0.764,0
txn_006991,411.74,Credit Card,wrong_otp,Yes Bank,23,1,0,0,0.633,1
txn_006992,465.56,Wallet,insufficient_funds,SBI,18,5,1,2,0.534,0
txn_006993,1427.01,Credit Card,expired_card,SBI,4,5,1,2,0.611,0
txn_006994,868.87,UPI,insufficient_funds,IDFC,16,2,0,0,0.597,0
txn_006995,237.13,Debit Card,insufficient_funds,IDFC,8,3,0,0,0.651,1
txn_006996,263.07,Netbanking,bank_server_down,SBI,3,1,0,0,0.879,1
txn_006997,315.86,UPI,bank_server_down,SBI,1,6,1,2,0.833,1
txn_006998,368.91,UPI,card_declined,Yes Bank,12,6,1,1,0.545,0
txn_006999,353.32,UPI,bank_server_down,Kotak,17,3,0,0,0.799,1
txn_007000,944.76,Debit Card,risk_flagged,Axis,7,3,0,2,0.866,0
txn_007001,384.57,UPI,card_declined,IDFC,7,5,1,2,0.789,0
txn_007002,1186.73,UPI,insufficient_funds,Kotak,19,4,0,1,0.848,0
txn_007003,3044.69,Debit Card,network_timeout,IDFC,21,2,0,0,0.863,0
txn_007004,72.39,UPI,bank_server_down,Axis,13,2,0,0,0.345,1
txn_007005,625.8,Wallet,insufficient_funds,HDFC,6,4,0,0,0.974,0
txn_007006,509.56,UPI,bank_server_down,Yes Bank,20,1,0,1,0.672,1
txn_007007,473.48,UPI,card_declined,IDFC,7,4,0,3,0.723,0
txn_007008,439.97,Netbanking,bank_server_down,Kotak,21,5,1,0,0.781,1
txn_007009,1235.7,UPI,risk_flagged,Axis,10,1,0,1,0.714,1
txn_007010,282.68,UPI,network_timeout,HDFC,7,2,0,0,0.59,1
txn_007011,935.59,UPI,insufficient_funds,HDFC,16,2,0,1,0.639,0
txn_007012,1112.97,UPI,card_declined,HDFC,19,1,0,1,0.643,0
txn_007013,677.1,Netbanking,insufficient_funds,Axis,6,6,1,3,0.926,1
txn_007014,745.58,Debit Card,wrong_otp,SBI,21,5,1,1,0.761,1
txn_007015,506.24,UPI,expired_card,IDFC,10,1,0,0,0.716,0
txn_007016,361.4,Credit Card,insufficient_funds,HDFC,8,2,0,0,0.676,0
txn_007017,422.71,Wallet,network_timeout,HDFC,5,3,0,1,0.845,0
txn_007018,151.92,UPI,insufficient_funds,SBI,16,3,0,1,0.684,1
txn_007019,43.05,Credit Card,card_declined,SBI,6,3,0,1,0.803,0
txn_007020,842.93,UPI,bank_server_down,HDFC,10,5,1,0,0.601,1
txn_007021,820.4,UPI,insufficient_funds,HDFC,2,3,0,1,0.976,0
txn_007022,292.24,Debit Card,bank_server_down,SBI,20,4,0,2,0.801,1
txn_007023,109.54,UPI,network_timeout,Kotak,17,6,1,1,0.85,0
txn_007024,54.69,Credit Card,insufficient_funds,Kotak,11,1,0,0,0.76,0
txn_007025,377.37,Wallet,risk_flagged,Kotak,8,4,0,0,0.714,0
txn_007026,1215.26,UPI,insufficient_funds,SBI,15,0,0,0,0.831,0
txn_007027,375.97,Debit Card,expired_card,HDFC,5,0,0,0,0.652,0
txn_007028,1516.6,Debit Card,bank_server_down,Axis,6,3,0,0,0.719,1
txn_007029,1197.25,Debit Card,card_declined,Kotak,16,6,1,0,0.874,1
txn_007030,380.73,Credit Card,bank_server_down,Kotak,7,0,0,2,0.574,0
txn_007031,3110.57,UPI,card_declined,ICICI,10,1,0,1,0.611,1
txn_007032,373.43,UPI,insufficient_funds,IDFC,16,3,0,2,0.541,0
txn_007033,139.19,Credit Card,network_timeout,Axis,19,6,1,0,0.947,1
txn_007034,344.34,Debit Card,bank_server_down,HDFC,11,1,0,0,0.602,1
txn_007035,615.09,Netbanking,risk_flagged,SBI,7,2,0,1,0.918,0
txn_007036,937.08,Wallet,card_declined,HDFC,7,2,0,0,0.626,1
txn_007037,1705.83,UPI,card_declined,Axis,4,6,1,0,0.492,1
txn_007038,4146.39,UPI,network_timeout,IDFC,18,1,0,1,0.441,1
txn_007039,1141.98,UPI,network_timeout,Axis,22,2,0,0,0.935,1
txn_007040,849.85,UPI,wrong_otp,SBI,9,6,1,0,0.704,0
txn_007041,3210.15,UPI,card_declined,Axis,23,3,0,0,0.735,1
txn_007042,1477.57,UPI,card_declined,Kotak,3,1,0,1,0.838,1
txn_007043,212.28,UPI,insufficient_funds,Axis,19,5,1,1,0.544,0
txn_007044,1085.66,Netbanking,wrong_otp,Axis,11,1,0,1,0.614,1
txn_007045,754.48,Credit Card,card_declined,ICICI,11,5,1,1,0.317,0
txn_007046,1686.2,UPI,expired_card,Kotak,18,6,1,1,0.654,0
txn_007047,825.71,Debit Card,insufficient_funds,Kotak,20,4,0,0,0.449,0
txn_007048,214.18,Credit Card,network_timeout,SBI,0,6,1,0,0.831,0
txn_007049,260.69,Wallet,risk_flagged,Axis,16,4,0,0,0.613,0
txn_007050,1416.79,Credit Card,insufficient_funds,Kotak,23,6,1,0,0.845,0
txn_007051,290.38,Debit Card,insufficient_funds,ICICI,12,2,0,1,0.905,0
txn_007052,505.64,UPI,risk_flagged,Kotak,4,1,0,2,0.939,0
txn_007053,3763.74,UPI,insufficient_funds,ICICI,14,2,0,0,0.66,0
txn_007054,1136.77,Credit Card,insufficient_funds,IDFC,21,0,0,0,0.661,0
txn_007055,397.51,Netbanking,risk_flagged,Axis,10,4,0,0,0.762,1
txn_007056,2328.83,Credit Card,network_timeout,ICICI,10,5,1,0,0.675,1
txn_007057,609.69,UPI,network_timeout,Kotak,8,3,0,0,0.906,1
txn_007058,377.76,UPI,network_timeout,ICICI,8,4,0,0,0.985,1
txn_007059,1246.64,Credit Card,bank_server_down,HDFC,14,6,1,0,0.816,1
txn_007060,414.77,Debit Card,insufficient_funds,SBI,16,4,0,1,0.745,0
txn_007061,1105.38,Debit Card,bank_server_down,Kotak,16,4,0,0,0.627,1
txn_007062,722.44,Credit Card,network_timeout,ICICI,0,5,1,1,0.675,1
txn_007063,280.61,Debit Card,insufficient_funds,Axis,13,6,1,0,0.717,0
txn_007064,415.18,Debit Card,bank_server_down,Yes Bank,18,1,0,0,0.955,1
txn_007065,747.86,UPI,network_timeout,HDFC,6,4,0,0,0.655,1
txn_007066,1992.5,UPI,insufficient_funds,Kotak,16,5,1,0,0.959,1
txn_007067,653.18,Wallet,wrong_otp,HDFC,21,3,0,0,0.762,0
txn_007068,28.09,UPI,bank_server_down,Axis,6,0,0,1,0.629,1
txn_007069,136.9,Debit Card,expired_card,HDFC,6,5,1,0,0.65,0
txn_007070,977.56,Debit Card,insufficient_funds,HDFC,5,0,0,0,0.618,0
txn_007071,1058.53,Credit Card,card_declined,ICICI,2,0,0,2,0.868,0
txn_007072,639.64,Debit Card,insufficient_funds,Yes Bank,9,6,1,0,0.781,0
txn_007073,4906.05,Wallet,expired_card,Axis,14,6,1,0,0.533,0
txn_007074,113.92,Netbanking,card_declined,Axis,5,0,0,1,0.71,0
txn_007075,397.47,Netbanking,insufficient_funds,Yes Bank,12,1,0,1,0.65,1
txn_007076,3345.72,Credit Card,bank_server_down,SBI,0,1,0,0,0.782,1
txn_007077,3364.43,Credit Card,network_timeout,Yes Bank,5,6,1,2,0.715,0
txn_007078,281.6,Credit Card,wrong_otp,IDFC,0,1,0,0,0.958,1
txn_007079,638.26,Debit Card,network_timeout,Yes Bank,19,5,1,1,0.944,1
txn_007080,1072.35,UPI,insufficient_funds,IDFC,12,4,0,1,0.617,0
txn_007081,1308.36,Credit Card,wrong_otp,Axis,12,6,1,0,0.605,1
txn_007082,383.1,Credit Card,expired_card,IDFC,9,2,0,1,0.607,0
txn_007083,124.8,Debit Card,insufficient_funds,Axis,0,1,0,1,0.79,1
txn_007084,2084.72,Netbanking,wrong_otp,HDFC,14,2,0,0,0.635,0
txn_007085,1733.7,Credit Card,card_declined,SBI,21,3,0,0,0.863,1
txn_007086,422.94,UPI,network_timeout,HDFC,22,0,0,0,0.707,1
txn_007087,343.32,Debit Card,wrong_otp,IDFC,20,5,1,0,0.96,0
txn_007088,271.56,Netbanking,expired_card,ICICI,6,5,1,1,0.912,1
txn_007089,509.68,UPI,bank_server_down,Axis,17,2,0,1,0.555,1
txn_007090,942.16,Debit Card,card_declined,ICICI,15,1,0,1,0.963,0
txn_007091,999.91,Wallet,insufficient_funds,ICICI,4,5,1,1,0.839,0
txn_007092,896.71,Wallet,expired_card,SBI,5,5,1,0,0.702,0
txn_007093,464.1,UPI,insufficient_funds,SBI,18,6,1,1,0.986,1
txn_007094,596.65,Debit Card,risk_flagged,HDFC,15,5,1,0,0.54,0
txn_007095,1337.89,Netbanking,bank_server_down,Yes Bank,12,4,0,1,0.882,0
txn_007096,782.57,UPI,wrong_otp,Yes Bank,17,3,0,1,0.808,1
txn_007097,767.69,UPI,network_timeout,HDFC,6,4,0,1,0.736,0
txn_007098,715.81,Credit Card,risk_flagged,Axis,5,1,0,1,0.289,0
txn_007099,410.51,UPI,wrong_otp,SBI,2,2,0,2,0.591,0
txn_007100,519.14,UPI,risk_flagged,Axis,15,3,0,0,0.319,0
txn_007101,133.6,UPI,insufficient_funds,Axis,15,0,0,2,0.837,0
txn_007102,239.92,Netbanking,bank_server_down,ICICI,12,4,0,0,0.722,1
txn_007103,222.79,Debit Card,network_timeout,IDFC,1,1,0,3,0.756,1
txn_007104,654.69,Wallet,network_timeout,SBI,13,2,0,0,0.725,1
txn_007105,689.67,UPI,wrong_otp,Kotak,8,4,0,1,0.499,1
txn_007106,478.5,Credit Card,network_timeout,Kotak,8,5,1,1,0.856,1
txn_007107,315.93,UPI,wrong_otp,SBI,3,0,0,0,0.953,1
txn_007108,171.9,UPI,insufficient_funds,HDFC,13,4,0,2,0.907,1
txn_007109,381.5,Credit Card,wrong_otp,Axis,22,4,0,1,0.78,1
txn_007110,1382.79,UPI,bank_server_down,Axis,12,3,0,0,0.847,1
txn_007111,1194.11,Debit Card,insufficient_funds,Kotak,17,5,1,0,0.58,0
txn_007112,236.16,UPI,wrong_otp,HDFC,1,4,0,1,0.92,0
txn_007113,108.75,UPI,insufficient_funds,Kotak,18,4,0,0,0.572,0
txn_007114,116.05,Debit Card,insufficient_funds,ICICI,1,0,0,0,0.68,0
txn_007115,770.89,Wallet,card_declined,IDFC,10,5,1,1,0.513,1
txn_007116,713.05,UPI,bank_server_down,ICICI,19,1,0,2,0.497,0
txn_007117,1185.0,UPI,expired_card,Yes Bank,12,1,0,0,0.719,0
txn_007118,607.76,Credit Card,bank_server_down,Axis,11,0,0,1,0.653,1
txn_007119,101.41,Credit Card,bank_server_down,HDFC,1,3,0,1,0.482,0
txn_007120,1072.14,UPI,wrong_otp,Kotak,2,0,0,1,0.788,1
txn_007121,711.11,Credit Card,bank_server_down,IDFC,14,1,0,2,0.557,0
txn_007122,1268.29,UPI,wrong_otp,Axis,3,3,0,0,0.86,0
txn_007123,3622.94,Credit Card,bank_server_down,SBI,8,4,0,0,0.718,1
txn_007124,545.49,Credit Card,card_declined,IDFC,7,6,1,0,0.719,0
txn_007125,436.23,Debit Card,expired_card,ICICI,9,1,0,1,0.58,0
txn_007126,578.53,UPI,insufficient_funds,HDFC,20,0,0,0,0.786,0
txn_007127,2269.46,UPI,network_timeout,Axis,7,6,1,2,0.756,1
txn_007128,265.89,Debit Card,insufficient_funds,HDFC,8,2,0,0,0.594,0
txn_007129,1012.45,UPI,card_declined,HDFC,8,1,0,2,0.792,0
txn_007130,86.36,UPI,network_timeout,Axis,9,0,0,0,0.522,0
txn_007131,1995.85,UPI,expired_card,HDFC,5,0,0,1,0.74,0
txn_007132,6132.13,UPI,insufficient_funds,IDFC,16,2,0,0,0.679,1
txn_007133,121.86,UPI,wrong_otp,HDFC,19,5,1,0,0.962,1
txn_007134,1932.56,UPI,wrong_otp,SBI,19,3,0,0,0.819,1
txn_007135,473.62,UPI,card_declined,HDFC,7,1,0,1,0.719,1
txn_007136,1207.61,Debit Card,bank_server_down,IDFC,23,4,0,0,0.714,0
txn_007137,35.69,Credit Card,wrong_otp,IDFC,3,2,0,2,0.939,0
txn_007138,1180.39,Wallet,card_declined,HDFC,11,5,1,0,0.616,0
txn_007139,836.26,Credit Card,bank_server_down,HDFC,1,4,0,1,0.625,1
txn_007140,251.59,UPI,insufficient_funds,Kotak,10,5,1,2,0.555,0
txn_007141,1276.79,Credit Card,risk_flagged,SBI,20,5,1,0,0.257,0
txn_007142,220.19,UPI,card_declined,HDFC,8,6,1,1,0.474,0
txn_007143,9964.15,Netbanking,insufficient_funds,ICICI,8,2,0,2,0.634,0
txn_007144,137.46,Credit Card,card_declined,SBI,1,0,0,0,0.865,1
txn_007145,294.46,Debit Card,insufficient_funds,HDFC,13,6,1,2,0.531,0
txn_007146,720.78,UPI,insufficient_funds,IDFC,0,0,0,2,0.665,0
txn_007147,708.18,UPI,wrong_otp,HDFC,5,6,1,2,0.854,0
txn_007148,687.1,UPI,insufficient_funds,ICICI,8,2,0,0,0.648,1
txn_007149,541.56,UPI,network_timeout,ICICI,19,4,0,0,0.775,0
txn_007150,73.91,UPI,insufficient_funds,ICICI,14,6,1,1,0.606,0
txn_007151,1310.01,Debit Card,card_declined,Yes Bank,11,6,1,0,0.761,1
txn_007152,682.1,UPI,insufficient_funds,Yes Bank,7,3,0,0,0.675,0
txn_007153,1268.06,Netbanking,expired_card,Yes Bank,17,4,0,1,0.84,0
txn_007154,1128.3,Wallet,insufficient_funds,IDFC,10,5,1,0,0.342,0
txn_007155,1116.79,Credit Card,insufficient_funds,Kotak,12,0,0,1,0.684,0
txn_007156,183.3,Netbanking,wrong_otp,HDFC,18,4,0,1,0.844,1
